season,crop_name,pest&disease_name,state,district,week1,week2,Tmin1,Tmin2,Tmax1,Tmax2,Tavg1,Tavg2,RHavg1,RHavg2,RHmax1,RHmax2,RHmin1,RHmin2,Rain1,Rain2,SSH1,SSH2,Wind1,Wind2,pest_slug
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Bhadrak,4,6,18,19,30,32,,,,,87,89,49,53,9,13,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Balangir,5,7,16,17,31,33,,,,,85,87,47,51,7,10,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Boudh,5,7,17,18,30,32,,,,,84,86,48,52,6,9,7,8,2,3,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Cuttack,4,6,18,19,31,33,,,,,88,90,50,54,9,12,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Deogarh,5,7,17,18,30,32,,,,,85,87,47,51,7,10,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Dhenkanal,4,6,17,18,30,32,,,,,86,88,48,52,8,11,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Gajapati,6,8,18,19,29,31,,,,,87,89,49,53,9,12,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Ganjam,6,8,19,20,31,33,,,,,88,90,50,55,10,14,6,7,4,5,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Jagatsinghapur,4,6,18,19,30,32,,,,,88,90,51,55,9,13,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Jajpur,4,6,18,19,31,33,,,,,87,89,49,53,8,11,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Jharsuguda,5,7,16,17,30,32,,,,,84,86,46,50,6,9,7,8,2,3,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Kalahandi,5,7,17,18,30,32,,,,,85,87,47,51,7,10,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Kandhamal,6,8,16,17,29,31,,,,,86,88,48,52,8,11,6,7,2,3,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Kendrapara,4,6,18,19,30,32,,,,,88,90,50,54,9,13,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Keonjhar,5,7,17,18,30,32,,,,,85,87,48,52,8,11,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Khordha,4,6,18,19,31,33,,,,,87,89,49,53,9,12,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Koraput,6,8,16,17,28,30,,,,,86,88,48,53,8,11,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Malkangiri,6,8,17,18,29,31,,,,,87,89,49,53,9,12,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Mayurbhanj,5,7,17,18,30,32,,,,,85,87,48,52,7,10,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Nabarangpur,6,8,16,17,29,31,,,,,85,87,47,51,8,11,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Nayagarh,5,7,17,18,30,32,,,,,86,88,48,52,8,11,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Nuapada,5,7,16,17,30,32,,,,,84,86,47,50,6,9,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Puri,4,6,19,20,31,33,,,,,88,90,51,55,10,14,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Rayagada,6,8,17,18,29,31,,,,,86,88,48,52,8,11,6,7,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Sambalpur,5,7,16,17,30,32,,,,,85,87,47,51,7,10,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Sonepur,5,7,17,18,30,32,,,,,85,87,48,52,7,10,7,8,3,4,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Leaf Spot/ Blight,Odisha,Sundargarh,5,7,16,17,29,31,,,,,84,86,47,51,6,9,7,8,2,3,bacterial-leaf-spot+blight
Rabi,Blackgram,Bacterial Wilt,Odisha,Angul,5,10,18,21,30,33,,,,,80,85,52,56,6,16,7,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Balasore,6,11,19,22,29,32,,,,,82,87,54,58,8,18,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Bargarh,5,9,17,20,31,34,,,,,79,83,50,54,5,15,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Bhadrak,6,11,19,22,29,32,,,,,83,88,55,59,7,17,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Balangir,5,9,17,20,32,35,,,,,78,83,49,53,5,14,8,9,6,10,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Boudh,5,10,18,21,31,34,,,,,80,85,51,55,6,15,7,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Cuttack,6,11,19,22,30,33,,,,,82,87,53,57,7,17,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Deogarh,5,10,17,20,31,34,,,,,80,85,51,55,6,15,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Dhenkanal,5,10,18,21,30,33,,,,,81,86,52,56,6,16,7,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Gajapati,6,11,19,22,29,32,,,,,82,87,54,58,7,17,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Ganjam,6,11,19,22,30,33,,,,,83,88,55,59,8,18,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Jagatsinghapur,6,11,20,23,29,32,,,,,84,89,56,60,9,19,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Jajpur,6,11,19,22,30,33,,,,,83,88,55,59,8,18,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Jharsuguda,5,9,17,20,32,35,,,,,78,83,49,53,5,14,8,9,6,10,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Kalahandi,5,9,17,20,32,35,,,,,79,84,50,54,5,15,8,9,6,10,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Kandhamal,5,10,16,19,30,33,,,,,80,85,52,56,6,15,7,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Kendrapara,6,11,20,23,29,32,,,,,84,89,56,60,9,19,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Keonjhar,5,10,17,20,31,34,,,,,81,86,52,56,6,15,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Khordha,6,11,19,22,30,33,,,,,83,88,55,59,8,18,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Koraput,5,10,16,19,30,33,,,,,80,85,52,56,6,15,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Malkangiri,5,10,17,20,30,33,,,,,81,86,53,57,6,16,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Mayurbhanj,6,11,18,21,31,34,,,,,82,87,54,58,7,17,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Nabarangpur,5,10,17,20,31,34,,,,,81,86,52,56,6,16,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Nayagarh,6,11,18,21,31,34,,,,,83,88,54,58,8,17,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Nuapada,5,9,16,19,32,35,,,,,79,84,50,54,5,15,8,9,6,10,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Puri,6,11,20,23,29,32,,,,,84,89,56,60,9,19,7,8,5,8,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Rayagada,5,10,16,19,30,33,,,,,80,85,52,56,6,15,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Sambalpur,5,9,17,20,32,35,,,,,79,84,50,54,5,15,8,9,6,10,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Sonepur,5,10,17,20,32,35,,,,,80,85,51,55,5,15,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Bacterial Wilt,Odisha,Sundargarh,5,10,17,20,31,34,,,,,81,86,52,56,6,16,8,9,6,9,bacterial-wilt
Rabi,Blackgram,Pod Borer,Odisha,Angul,6,11,14,16,28,30,,,,,88,86,45,48,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Balasore,7,12,16,17,27,29,,,,,92,90,52,54,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Bargarh,6,11,15,17,29,31,,,,,84,82,44,46,2,2,8,9,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Bhadrak,7,12,17,18,28,30,,,,,91,89,53,55,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Balangir,6,11,14,16,30,32,,,,,83,80,42,45,2,3,8,9,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Boudh,7,12,15,17,29,31,,,,,85,83,43,47,2,3,8,9,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Cuttack,6,11,17,18,28,30,,,,,90,88,51,53,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Deogarh,7,12,15,16,29,31,,,,,86,84,44,48,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Dhenkanal,6,11,16,17,29,31,,,,,88,85,46,49,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Gajapati,7,12,15,16,27,29,,,,,89,87,50,52,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Ganjam,6,11,16,18,28,30,,,,,90,88,52,55,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Jagatsinghapur,7,12,17,18,28,30,,,,,91,89,53,56,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Jajpur,6,11,17,18,28,30,,,,,90,88,52,54,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Jharsuguda,7,12,14,15,29,32,,,,,84,82,43,45,2,3,8,9,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Kalahandi,6,11,13,15,30,32,,,,,83,80,42,44,2,2,8,9,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Kandhamal,7,12,13,15,27,29,,,,,88,86,47,49,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Kendrapara,6,11,17,18,28,30,,,,,91,89,52,55,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Keonjhar,7,12,15,16,28,30,,,,,87,85,45,48,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Khordha,6,11,16,17,28,30,,,,,89,87,50,53,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Koraput,7,12,13,15,27,29,,,,,88,86,48,50,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Malkangiri,6,11,14,16,28,30,,,,,89,87,50,52,3,3,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Mayurbhanj,7,12,15,16,28,30,,,,,87,85,46,49,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Nabarangpur,6,11,14,15,28,30,,,,,86,84,46,48,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Nayagarh,7,12,15,17,28,30,,,,,88,86,47,50,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Nuapada,6,11,13,15,30,32,,,,,82,80,41,44,2,2,8,9,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Puri,7,12,17,18,28,30,,,,,91,89,53,55,3,4,7,8,5,6,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Rayagada,6,11,13,15,27,29,,,,,88,86,47,50,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Sambalpur,7,12,14,16,29,31,,,,,85,83,44,46,2,3,8,9,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Sonepur,6,11,14,16,29,31,,,,,84,82,43,45,2,3,8,9,6,7,pod-borer
Rabi,Blackgram,Pod Borer,Odisha,Sundargarh,7,12,14,15,28,30,,,,,86,84,45,48,2,3,8,8,6,7,pod-borer
Rabi,Blackgram,Stem fly,Odisha,Angul,2,7,16,20,29,33,,,,,80,86,55,61,4,12,7,9,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Balasore,3,8,17,21,28,32,,,,,84,90,60,66,6,14,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Bargarh,2,6,15,19,30,34,,,,,78,84,54,60,3,10,7,9,5,8,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Bhadrak,3,8,18,22,28,32,,,,,85,91,62,68,7,15,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Balangir,2,7,16,20,31,34,,,,,79,85,56,62,4,11,7,9,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Boudh,3,8,15,19,29,33,,,,,80,86,58,64,5,13,7,9,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Cuttack,2,7,17,21,28,32,,,,,83,89,59,65,5,12,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Deogarh,3,8,14,18,30,34,,,,,77,83,53,59,4,10,7,9,5,8,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Dhenkanal,2,7,16,20,29,33,,,,,82,88,58,64,5,12,7,9,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Gajapati,2,6,14,18,27,31,,,,,81,87,57,63,5,11,6,8,5,8,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Ganjam,3,8,17,21,29,33,,,,,84,90,61,67,6,14,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Jagatsinghapur,3,8,18,22,28,32,,,,,86,92,63,69,7,15,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Jajpur,3,8,17,21,28,32,,,,,85,91,62,68,7,14,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Jharsuguda,2,6,15,19,30,34,,,,,76,82,52,58,3,10,7,9,5,8,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Kalahandi,2,7,15,19,30,34,,,,,78,84,55,61,4,11,7,9,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Kandhamal,2,6,13,17,27,31,,,,,82,88,58,64,5,11,6,8,4,8,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Kendrapara,3,8,18,22,28,32,,,,,86,92,63,69,7,15,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Keonjhar,2,7,14,18,28,32,,,,,81,87,57,63,5,12,7,9,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Khordha,3,8,17,21,29,33,,,,,84,90,60,66,6,14,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Koraput,2,6,12,16,26,30,,,,,83,89,59,65,5,11,6,8,4,8,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Malkangiri,2,7,14,18,28,32,,,,,82,88,58,64,5,12,6,8,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Mayurbhanj,3,8,16,20,28,32,,,,,81,87,57,63,5,12,7,9,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Nabarangpur,2,7,14,18,28,32,,,,,81,87,57,63,5,12,6,8,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Nayagarh,3,8,17,21,29,33,,,,,83,89,60,66,6,13,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Nuapada,2,6,15,19,30,34,,,,,78,84,54,60,4,11,7,9,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Puri,3,8,18,22,28,32,,,,,85,91,62,68,7,15,6,8,6,10,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Rayagada,2,7,14,18,27,31,,,,,82,88,58,64,5,11,6,8,5,9,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Sambalpur,2,6,16,20,30,34,,,,,79,85,56,62,4,11,7,9,5,8,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Sonepur,2,6,16,20,30,34,,,,,80,86,57,63,4,11,7,9,5,8,stem-fly
Rabi,Blackgram,Stem fly,Odisha,Sundargarh,3,8,15,19,29,33,,,,,78,84,55,61,4,12,7,9,5,8,stem-fly
Rabi,Blackgram,Pod fly,Odisha,Angul,6,11,16,20,29,33,,,,,80,86,55,61,5,12,7,9,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Balasore,7,12,17,21,28,32,,,,,84,90,60,66,6,14,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Bargarh,6,10,15,19,30,34,,,,,78,84,54,60,4,10,7,9,5,8,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Bhadrak,7,12,18,22,28,32,,,,,85,91,62,68,7,15,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Balangir,6,11,16,20,31,34,,,,,79,85,56,62,5,11,7,9,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Boudh,7,12,15,19,29,33,,,,,80,86,58,64,5,13,7,9,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Cuttack,6,11,17,21,28,32,,,,,83,89,59,65,6,12,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Deogarh,7,12,14,18,30,34,,,,,77,83,53,59,4,10,7,9,5,8,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Dhenkanal,6,11,16,20,29,33,,,,,82,88,58,64,5,12,7,9,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Gajapati,6,10,14,18,27,31,,,,,81,87,57,63,5,11,6,8,5,8,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Ganjam,7,12,17,21,29,33,,,,,84,90,61,67,6,14,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Jagatsinghapur,7,12,18,22,28,32,,,,,86,92,63,69,7,15,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Jajpur,7,12,17,21,28,32,,,,,85,91,62,68,7,14,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Jharsuguda,6,10,15,19,30,34,,,,,76,82,52,58,4,10,7,9,5,8,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Kalahandi,6,11,15,19,30,34,,,,,78,84,55,61,5,11,7,9,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Kandhamal,6,10,13,17,27,31,,,,,82,88,58,64,5,11,6,8,4,8,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Kendrapara,7,12,18,22,28,32,,,,,86,92,63,69,7,15,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Keonjhar,6,11,14,18,28,32,,,,,81,87,57,63,5,12,7,9,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Khordha,7,12,17,21,29,33,,,,,84,90,60,66,6,14,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Koraput,6,10,12,16,26,30,,,,,83,89,59,65,5,11,6,8,4,8,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Malkangiri,6,11,14,18,28,32,,,,,82,88,58,64,5,12,6,8,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Mayurbhanj,7,12,16,20,28,32,,,,,81,87,57,63,5,12,7,9,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Nabarangpur,6,11,14,18,28,32,,,,,81,87,57,63,5,12,6,8,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Nayagarh,7,12,17,21,29,33,,,,,83,89,60,66,6,13,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Nuapada,6,10,15,19,30,34,,,,,78,84,54,60,5,11,7,9,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Puri,7,12,18,22,28,32,,,,,85,91,62,68,7,15,6,8,6,10,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Rayagada,6,11,14,18,27,31,,,,,82,88,58,64,5,11,6,8,5,9,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Sambalpur,6,10,16,20,30,34,,,,,79,85,56,62,5,11,7,9,5,8,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Sonepur,6,10,16,20,30,34,,,,,80,86,57,63,5,11,7,9,5,8,pod-fly
Rabi,Blackgram,Pod fly,Odisha,Sundargarh,7,12,15,19,29,33,,,,,78,84,55,61,5,12,7,9,5,8,pod-fly
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Angul,6,12,17,20,29,33,,,,,80,85,55,60,5,12,7,9,5,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Balasore,7,13,19,22,30,33,,,,,83,88,57,62,5,11,6,8,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Bargarh,6,11,18,21,29,32,,,,,82,87,56,61,7,15,7,10,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Bhadrak,7,13,19,22,30,33,,,,,84,89,58,63,4,11,6,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Balangir,7,13,16,19,30,34,,,,,78,83,53,58,6,14,6,8,6,11,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Boudh,6,12,17,20,31,34,,,,,81,86,54,59,5,12,7,9,5,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Cuttack,6,11,18,21,30,33,,,,,83,88,57,62,6,13,6,9,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Deogarh,7,12,16,19,29,32,,,,,79,84,55,60,7,14,7,10,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Dhenkanal,6,12,17,20,30,33,,,,,82,87,56,61,5,12,6,8,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Gajapati,7,13,18,21,31,34,,,,,80,85,54,59,4,10,7,9,5,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Ganjam,6,11,19,22,30,33,,,,,84,89,58,63,6,13,7,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Jagatsinghapur,7,13,18,21,31,34,,,,,83,88,57,62,5,11,6,8,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Jajpur,6,11,17,20,30,33,,,,,82,87,56,61,4,12,7,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Jharsuguda,7,13,18,21,29,33,,,,,79,84,55,60,6,14,7,9,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Kalahandi,6,12,17,20,30,34,,,,,80,85,54,59,7,15,7,9,6,11,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Kandhamal,7,13,16,19,28,32,,,,,78,83,53,58,5,12,6,8,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Kendrapara,6,11,18,21,30,33,,,,,83,88,57,62,6,12,7,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Keonjhar,7,13,17,20,29,32,,,,,81,86,55,60,5,11,6,8,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Khordha,6,11,18,21,30,33,,,,,84,88,58,63,5,12,7,9,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Koraput,6,12,16,19,28,31,,,,,79,84,54,59,6,13,7,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Malkangiri,7,13,18,21,31,34,,,,,82,87,56,61,4,11,7,9,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Mayurbhanj,6,12,17,20,29,33,,,,,81,86,55,60,5,12,6,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Nabarangpur,7,13,18,21,30,34,,,,,80,85,54,59,7,14,7,9,5,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Nayagarh,6,11,17,20,30,33,,,,,82,87,56,61,5,12,6,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Nuapada,7,13,18,21,29,32,,,,,80,85,54,59,6,13,7,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Puri,6,11,19,22,31,34,,,,,84,89,58,63,5,11,6,8,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Rayagada,7,13,17,20,30,33,,,,,81,86,55,60,7,14,7,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Sambalpur,6,12,18,21,30,34,,,,,82,87,56,61,6,12,7,9,5,9,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Sonepur,7,13,17,20,29,32,,,,,80,85,54,59,5,11,6,9,6,10,bihar-hairy-caterpillar
Rabi,Blackgram,Bihar Hairy Caterpillar,Odisha,Sundargarh,6,11,18,21,30,33,,,,,82,87,55,60,6,13,7,9,5,10,bihar-hairy-caterpillar
Rabi,Blackgram,Aphids,Odisha,Angul,3,7,16,20,28,32,,,,,82,88,60,66,6,16,6,8,5,10,aphids
