state,season,crop_name,crop_stage,crop_stage_classified,advisory_index,advisory_code,advisory_title,advisory_type,advisory_class,rain_min,rain_max,rain_mean,temp_min,temp_max,rh_min,rh_max,rainydays_min,raindays_max,wind_min,wind_max,landtype,advisory_content,cropstage_week_start,cropstage_week_end,agro_week,day_of_month,month_of_year
Odisha,Rabi,Paddy,Seedling Growth (Nursery),Seedling Growth (Nursery),2,OD-ALL-RB-TR-PDY-SGN-Nursery,Nursery bed preparation,Standard,Nursery,5,7,,15,28,60,90,0,2,,,,"Irrigation should be done in nursery field and puddle it 2-3 times followed by planking. For one-acre area of paddy transplanting 400 m2 (10 Decimal) size of land is required for nursery raising. Apply 200 kg of FYM, 4 kg of DAP, 2.5 kg of MOP and 1 kg of Zinc sulphate during last puddling. Divide nursery area into smaller plots of 1.5-metre-long, 10 cm height and convenient length. Irrigation channels of size 30 cm in width should be made along the beds for irrigation/drainage purpose. Sprouted Seeds should be sown @ 40-50 gram/ m 2 area of seed bed by line sowing with 5 cm gap between each line or direct broadcasting.",0,1,Week 1,1,12
Odisha,Rabi,Paddy,Seedling Growth (Nursery),Seedling Growth (Nursery),3,OD-ALL-RB-TR-PDY-SGN-protection from cold injury to Nursery,Nursery Management (Protection from Cold Injury),Standard,Nursery,5,14,,15,28,60,90,0,2,,,,"During cool winter days to protect the rice nursery from cold injury, apply a thin layer of well decomposed FYM after sowing of seeds in wet bed to keep the bed relatively warm. Preferably use bore well water for irrigation at evening and drain out the cold water at morning to maintain the soil temperature favourable for growth. In severe cold affected areas use polythene cover during night.",1,2,Week 1,1,12
Odisha,Rabi,Paddy,Seedling Growth (Nursery),Seedling Growth (Nursery),4,OD-ALL-RB-TR-PDY-SGN- Pest and Irrigation management in Nursery,Nursery Management (+ Pest Management + Irrigation Management),Standard,Nursery,5,14,,15,28,60,90,0,2,,,,"Apply 800-gram Cartap Hydrochloride 4% G  or 400-gram Chlorantraniliprole 0.4% G for 10 decimal nursery area 7 days before transplanting to manage gall midge, stem borer, caseworm, leaf folder and root knot nematode up to 3 weeks after transplanting. Standing water to a depth of 2-3 cm should be maintained at least for 2-3 days before uprooting of seedlings.",1,2,Week 1,1,12
Odisha,Rabi,Paddy,Seedling Growth (Nursery),Seedling Growth (Nursery),5,OD-ALL-RB-TR-PDY-SGN-Fertilizer,Fertilizer for nursery ,Standard,Fertilizer,5,14,,15,28,60,90,0,2,,,,"Farmers are advised for proper growth and development of paddy seedlings, balanced fertilizer application is essential, even in small nursery areas. In a 1 decimil (0.01 hectare) nursery plot, farmers are advised to apply about 40 kg of well-decomposed farmyard manure (FYM) or compost during land preparation to improve soil fertility and structure. Along with organic manure, chemical fertilizers should also be applied. As a basal dose, apply 1.0 kg of urea, 1.35 kg of Single Super Phosphate (SSP), and 375 grams of Muriate of Potash (MOP). These fertilizers should be mixed well into the soil 2–3 days before sowing, ensuring they are not applied in standing water. To further support seedling growth, apply 200 grams of urea as a top dressing around 15–20 days after sowing. Light irrigation should be done immediately after top dressing. This balanced approach helps promote strong root growth, healthy tillering, and vigorous seedlings ready for transplanting.",2,3,Week 2-3,8,12
Odisha,Rabi,Paddy,Transplanting/Main Field Preparation,Transplanting/Main Field Preparation,6,OD-ALL-RB-TR-PDY-MF-Basal Fertilizer,Transplanting and Basal (1st) Fertilizer,Standard,Fertilizer,5,10,,15,25,60,85,0,2,,,,"Farmers those who are going for transplanting should apply 35- kg DAP, 30-kg MOP and 8-kg Urea per acre during last puddling. For sandy soil apply 35 kg DAP, 15 kg MOP and 8 kg Urea per acre during last puddling. As per soil testing report, in Zinc deficient soil apply Zinc Sulphate (21%) @ 10 kg/acre at every three years. Transplanting of 25-30 days old seedlings should be done at a spacing of 20 x15 cm, plant 2-3 seedlings per hill for high yielding varieties.",3,4,Week 3-4,22,12
Odisha,Rabi,Paddy,Transplanting/Main Field Preparation,Transplanting/Main Field Preparation,7,OD-ALL-RB-TR-PDY-MF-Pest_Disease_Management,"Disease (BLB) /Pest (Yellow Stem borer, Thrips, Rice Hispa) ",Dynamic,Pest,0,0,,0,0,0,0,0,0,,,,,4,5,Week 4-5,29,12
Odisha,Rabi,Paddy,Transplanting/Main Field Preparation,Transplanting/Main Field Preparation,8,OD-ALL-RB-TR-PDY-MF-Pre_Emergence_Weed,Pre emergence Weed management,Standard,Generic,5,14,,15,28,60,90,0,0,,,,Use pre-emergence herbicide Pretilachlor 50% EW @ 500 ml/acre or Oxadiargyl 80%W. P @ 40-gm/acre or Pyrazosulfuron Ethyl 10% W.P @ 80-gm/acre or Redimix 6.15% (Pretilachlor 6% + Pyrazosulfuron Ethyl 0.15%) @ 4 kg/acre at 1-3 DAS. Spray the herbicide by mixing it in 200 litres of water per acre. Always use flat-fan or flood-jet nozzle and clean water for herbicide spraying.,5,6,Week 5-6,29,12
Odisha,Rabi,Paddy,Transplanting/Main Field Preparation,Transplanting/Main Field Preparation,9,OD-ALL-RB-TR-PDY-MF-Irrigation_Low,Irrigation management,Dynamic,Irrigation,0,2,,24,34,40,60,0,1,,,,"Provide frequent and adequate irrigation to maintain sufficient soil moisture for puddling and transplanting. Apply 6–8 cm depth of water during field puddling to ensure good tilth and weed suppression. Maintain 2–3 cm standing water during and for 10 days after transplanting to aid seedling establishment. Avoid water stress by irrigating as soon as hairline cracks appear in the field. Where possible, use alternate furrow or plot irrigation to save water.",5,6,Week 5-6,29,12
Odisha,Rabi,Paddy,Transplanting/Main Field Preparation,Transplanting/Main Field Preparation,9,OD-ALL-RB-TR-PDY-MF-Irrigation_Moderate,Irrigation management,Dynamic,Irrigation,0,5,,18,26,60,85,0,1,,,,"If rainfall is below 5 mm and RH drops below 70%, apply light irrigation (4–5 cm depth) 1–2 days before transplanting to ensure proper puddling and easy transplanting. Maintain standing water (2–3 cm) during and after transplanting for 7–10 days to help seedlings establish, then switch to alternate wetting and drying (AWD) to save water and prevent root rot.",5,6,Week 5-6,29,12
Odisha,Rabi,Paddy,Transplanting/Main Field Preparation,Transplanting/Main Field Preparation,9,OD-ALL-RB-TR-PDY-MF-Irrigation_High,Irrigation management,Dynamic,Irrigation,5,10,,20,30,60,90,0,2,,,,"Maintain approx. 2 cm standing water immediately after transplanting and for up to 7 days; afterward, apply Alternate Wetting and Drying (AWD) cycles—allow soil to dry until water table is ~10–15 cm below surface, then re-flood to 3–5 cm depth. Use water tube lysimeters where possible for monitoring.",5,6,Week 5-6,29,12
Odisha,Rabi,Paddy,Vegetative (Active Tillering),Vegetative (Active Tillering),10,OD-ALL-RB-TR-PDY-MF-Post_Emergence_Weed,Post Emergence weed management,Standard,Generic,5,14,,15,30,52,90,0,0,,,,"In transplanted paddy to control grasses, sedges and broad leaf weeds farmers are advised to spray, apply Pretilachlor 6% GR + Bensulfuron-methyl 0.6% @ 4 kg/acre or Pyrazosulfuron ethyl 10% WP @ 80 gram or Triafamone 20%+ Ethoxy sulfuron 10% WG @ 90 gram or Almix @ 8 gram per acre at 10 -12 DAS in moist soil by mixing in 200-litre of water. Drain out excess water from paddy field before herbicide application and irrigate the field after two days of application of herbicide. Spray post-emergence herbicide like Bispyribac Sodium @ 120-ml/ acre or tank mix of Fenoxaprop-p-ethyl @ 400 ml + Ethoxysulfuron @ 200 ml/acre at 15-20 DAS in moist soil (When the weeds are at 3-4 leaf stage) by mixing in 200-litre of water. Always use clean water for herbicide application. Use flat fan nozzle or flood jet nozzle for herbicide application.",6,7,Week 6-7,12,1
Odisha,Rabi,Paddy,Vegetative (Active Tillering),Vegetative (Active Tillering),11,OD-ALL-RB-TR-PDY-VAT-Irrigation_Low,Weather + Irrigation/Drainage,Dynamic,Irrigation,0,3,,25,32,40,55,0,1,,,,Maintain 3–5 cm of standing water in the field for optimal tiller development. Avoid long dry intervals; irrigate as soon as surface cracks appear. Ensure uniform field leveling to prevent uneven water distribution. Adopt Alternate Wetting and Drying (AWD) only after sufficient tiller formation. Light irrigation should be given after each intercultural or fertilizer operation to maintain soil moisture balance.,7,8,Week 7-8,12,1
Odisha,Rabi,Paddy,Vegetative (Active Tillering),Vegetative (Active Tillering),11,OD-ALL-RB-TR-PDY-VAT-Irrigation_Moderate,Weather + Irrigation/Drainage,Dynamic,Irrigation,4,8,,20,30,55,70,2,3,,,,Maintain 2–3 cm of standing water depending on soil moisture condition. Irrigate after 3–4 days of no rainfall or if upper soil layer starts drying. Prefer Alternate Wetting and Drying (AWD) method — re-irrigate when hairline cracks appear. Avoid over-irrigation to prevent nutrient leaching and lodging. Schedule light irrigation after top dressing of fertilizers to aid nutrient absorption.,7,8,Week 7-8,12,1
Odisha,Rabi,Paddy,Vegetative (Active Tillering),Vegetative (Active Tillering),11,OD-ALL-RB-TR-PDY-VAT-Irrigation_High,Weather + Irrigation/Drainage,Dynamic,Irrigation,10,20,,20,30,50,75,0,2,,,,"Maintain a standing water depth of 2–5 cm. Begin with continuous submergence, then transition to AWD: when water falls ~15 cm below soil surface (monitored via a pipe), re-flood to ~5 cm. Prioritize this from tillering to panicle initiation.",7,8,Week 7-8,12,1
Odisha,Rabi,Paddy,Vegetative (Active Tillering),Vegetative (Active Tillering),12,"OD-ALL-RB-TR-PDY-MF-Pest_Disease_Management(BLB ,Brown Spot, Yellow Stem borer, Rice hispa, Leaf Blast, Gall midge, Whorl maggot) ","Main field plant disease & pest (BLB ,Brown Spot, Yellow Stem borer, Rice hispa, Leaf Blast, Gall midge, Whorl maggot) ",Dynamic,Pest,,,,,,,,,,,,,,8,10,Week 9-10,26,1
Odisha,Rabi,Paddy,Vegetative (Active Tillering),Vegetative (Active Tillering),13,"OD-ALL-RB-TR-PDY-MF-Pest_Management  (Yellow Stem borer, Leaf Folder ,Caseworm, Rice hispa, Swarming caterpillar, Gall midge)","Pests (Yellow Stem borer, Leaf Folder ,Caseworm, Rice hispa, Swarming caterpillar, Gall midge)",Dynamic,Pest,,,,,,,,,,,,,,10,11,Week 10-11,26,1
Odisha,Rabi,Paddy,Vegetative (Active Tillering),Vegetative (Active Tillering),14,OD-ALL-RB-TR-PDY-VAT-Fertilizer,2nd fertilizer,Standard,Fertilizer,5,26,,15,30,52,90,0,0,,,,"Farmers are advised to apply fertilizer in Paddy crop during active tillering stage. For high yielding paddy varieties, apply 35 kg Urea per acre and for hybrids apply 42-kg of Urea per acre 21 days after transplanting at active tillering stage. Before applying urea in the field, you should complete weed control operations and drain out access water from the field.",10,11,Week 10-11,26,1
Odisha,Rabi,Paddy,Panicle Initiation,Panicle Initiation,15,"OD-ALL-RB-TR-PDY-PI-Pests ((Yellow Stem borer, Leaf Folder, Caseworm, Rice hispa, BPH, Swarming caterpillar)_Disease (BLB, Brown Spot, Sheath blight, Foot rot)","Diseases (BLB, Brown Spot, Sheath blight, Foot rot),Pests (Yellow Stem borer, Leaf Folder, Caseworm, Rice hispa, BPH, Swarming caterpillar)",Dynamic,Pest,,,,,,,,,,,,,,11,13,Week 12-13,9,2
Odisha,Rabi,Paddy,Panicle Initiation,Panicle Initiation,16,OD-ALL-RB-TR-PDY-PI-Fertilizer,3rd Fertilizer,Standard,Fertilizer,5,14,,15,29,52,90,0,2,,,,"Fertilizer management at PI stage. At PI stage of paddy crop, apply 20 kg of Urea per acre. For Light sandy soil apply 20 kg Urea and 15 Kg of Murate of Potash per acre. Again, remember at PI stage of paddy crop apply 20 kg of Urea per acre. For Light sandy soil apply 20 kg Urea and 15 Kg of Murate of Potash per acre.",11,13,Week 12-13,9,2
Odisha,Rabi,Paddy,Panicle Initiation,Panicle Initiation,17,OD-ALL-RB-TR-PDY-PI-Irrigation_Low,Irrigation management + Weather,Dynamic,Irrigation,5,14,,15,29,52,90,0,2,,,,"Maintain continuous standing water (~5 cm) during panicle initiation to reproductive stages. If using AWD, re-irrigate when water drops ~15 cm below soil surface, reflood to ~5 cm. These water levels significantly improve leaf area, growth rate, and yield.",13,14,Week 13-14,9,2
Odisha,Rabi,Paddy,Panicle Initiation,Panicle Initiation,17,OD-ALL-RB-TR-PDY-PI-Irrigation_Moderate,Irrigation management + Weather,Dynamic,Irrigation,10,25,,20,33,60,75,1,2,,,,"if rainfall is between 10–25 mm with moderate humidity (60–75%) and warm temperatures (30–33°C), provide light irrigation of 4–5 cm depth to maintain consistent soil moisture. Keep the field moist but not flooded. Avoid water stress, as moisture deficit during this stage can reduce panicle initiation and grain number. Schedule irrigation at 5–7 day intervals, depending on soil type and rainfall forecast.",13,14,Week 13-14,9,2
Odisha,Rabi,Paddy,Panicle Initiation,Panicle Initiation,17,OD-ALL-RB-TR-PDY-PI-Irrigation_High,Irrigation management + Weather,Dynamic,Irrigation,25,50,,18,26,70,85,3,5,,,,"If rainfall (25–50 mm) and high humidity (70–85%) prevail with 3–5 rainy days, additional irrigation is not immediately required. Maintain a shallow water layer of 2–3 cm and avoid over-irrigation to prevent nutrient leaching and lodging. Ensure proper drainage in low-lying areas to avoid water stagnation.",13,14,Week 13-14,9,2
Odisha,Rabi,Paddy,Booting (Pre-flowering),Booting (Pre-flowering),18,"OD-ALL-RB-TR-PDY-BPF-Diseases  (BLB, Sheath blight, Neck blast, False smut)","Diseases (BLB, Sheath blight, Neck blast, False smut)",Dynamic,Pest,,,,,,,,,,,,,,14,16,Week 15-16,23,2
Odisha,Rabi,Paddy,Booting (Pre-flowering),Booting (Pre-flowering),19,"OD-ALL-RB-TR-PDY-BPF-Pest GLH, BPH, Stem borer, Leaf Folder, Caseworm, Gundhi bug","GLH, BPH, Stem borer, Leaf Folder, Caseworm, Gundhi bug",Dynamic,Pest,,,,,,,,,,,,,,16,17,Week 16-17,23,2
Odisha,Rabi,Paddy,Booting (Pre-flowering),Booting (Pre-flowering),20,OD-ALL-RB-TR-PDY-BPF-Irrigation_Low,Irrigation management,Dynamic,Irrigation,5,10,,25,29,52,90,1,2,,,,"Maintain a shallow standing water level (~2–5 cm) continuously. Avoid excessive inundation (>5 cm) during booting and maturity, as it can accelerate root decay, leaf senescence, delay heading, reduce filled grains, and lower harvest index Map My Crop. AWD is an acceptable alternative but must ensure water does not drop below “safe” thresholds—i.e., re-flood when water falls ~15 cm below surface to maintain ~5 cm depth Wikipedia. Moderation in irrigation, combined with nitrogen management, enhances productivity and grain quality",16,17,Week 16-17,23,2
Odisha,Rabi,Paddy,Booting (Pre-flowering),Booting (Pre-flowering),20,OD-ALL-RB-TR-PDY-BPF-Irrigation_Moderate,Irrigation management,Dynamic,Irrigation,5,15,,22,32,60,85,1,2,,,,"If rainfall is insufficient, apply light to moderate irrigation (4–5 cm depth) to maintain adequate soil moisture at the root zone. Avoid waterlogging to prevent fungal diseases. Irrigation is best applied in the early morning or late afternoon to reduce evaporation losses.",16,17,Week 16-18,23,2
Odisha,Rabi,Paddy,Booting (Pre-flowering),Booting (Pre-flowering),20,OD-ALL-RB-TR-PDY-BPF-Irrigation_High,Irrigation management,Dynamic,Irrigation,10,20,,22,30,55,80,3,4,,,,"Light irrigation may be applied only if soil moisture in the root zone is insufficient. The aim is to maintain adequate moisture without overwatering. Irrigate preferably in the early morning or late afternoon. Avoid waterlogging, which can increase disease incidence like sheath blight.",16,17,Week 16-19,23,2
Odisha,Rabi,Paddy,Flowering & Pollination,Flowering & Pollination,21,"OD-ALL-RB-TR-PDY-FP-Diseases_(Blb,_Sheath_Blight, Neck blast, Sheath rot, False smut)","Diseases (Blb,_Sheath_Blight, Neck blast, Sheath rot, False smut)",Dynamic,Pest,,,,,,,,,,,,,,17,18,Week 17-18,9,3
Odisha,Rabi,Paddy,Flowering & Pollination,Flowering & Pollination,22,"OD-ALL-RB-TR-PDY-FP-Pests_ (Yellow Stem borer, Earhead Caterpillar, Leaf Folder, GLH, Gundhi bug, BPH) ","Pests (Yellow Stem borer, Earhead Caterpillar, Leaf Folder, GLH, Gundhi bug, BPH) ",Dynamic,Pest,,,,,,,,,,,,,,18,19,Week 18-19,9,3
Odisha,Rabi,Paddy,Flowering & Pollination,Flowering & Pollination,23,OD-ALL-RB-TR-PDY-FP-Irrigation_Low,Irrigation management,Dynamic,Irrigation,5,10,,15,26,52,85,0,2,,,,"Maintain continuous shallow flooding (~5 cm) during flowering to protect pollen viability and stigma receptivity; avoid water stress and temperature spikes. Use AWD cautiously: only allow water level to drop below soil surface after flowering, not during.",18,19,Week 18-19,9,3
